Anio,Semana,Mes,Fecha,Grupo,Lote,Bin,Bruto,Tara,Neto,DescarteKg,Motivo,Calidad
2026,27,junio,2026-06-30,626,76,canastas,565,91,474,20.0,,PEGUA
2026,27,junio,2026-06-30,526,75,canastas,508,90,418,4.0,,PIND
2026,27,junio,2026-06-30,626,76,canastas,490,91,399,100.0,,PIND
2026,27,junio,2026-06-30,826,3,canastas,514,85,429,17.0,,ADGUA
2026,27,junio,2026-06-30,626,1,canastas,503,90,413,6.0,,PEBAB
2026,27,junio,2026-06-30,626,1,canastas,517,91,426,5.0,,PEBAB
2026,27,junio,2026-06-30,626,1,canastas,563,91,472,10.0,,PE3
2026,27,junio,2026-06-30,626,76,canastas,184,49,135,4.0,,PEGUA
2026,27,junio,2026-06-30,626,76,canastas,553,90,463,1.0,,PEGUA
2026,27,junio,2026-06-30,626,1,canastas,583,91,492,4.0,,PE3
2026,27,junio,2026-06-30,626,1,canastas,591,90,501,2.0,,PE2
2026,27,junio,2026-06-30,626,76,canastas,614,92,522,4.0,,PE1
2026,27,junio,2026-06-30,626,1,canastas,613,90,523,5.0,,PE1
2026,27,junio,2026-06-30,626,76,canastas,554,90,464,3.0,,PE3
2026,27,junio,2026-06-30,626,1,canastas,581,90,491,3.0,,PE2
2026,27,junio,2026-06-30,626,1,canastas,601,91,510,7.0,,PE2
2026,27,junio,2026-06-30,626,76,canastas,571,91,480,3.0,,PE3
2026,27,junio,2026-06-30,626,76,canastas,598,90,508,4.0,,PE1
2026,27,junio,2026-06-30,626,76,canastas,603,89,514,15.0,,PE2
2026,27,junio,2026-06-30,726,74,canastas,604,91,513,2.0,,PE2
2026,27,junio,2026-06-30,626,1,canastas,576,91,485,3.0,,PEGUA
2026,27,junio,2026-06-30,626,1,canastas,528,90,438,4.0,,PEGUA
2026,27,junio,2026-06-30,626,76,canastas,69,8,61,20.0,,PJUG
2026,27,junio,2026-06-30,626,76,canastas,580,89,491,470.0,,PJUG
2026,27,junio,2026-06-30,626,1,canastas,436,78,358,30.0,,PJUG
2026,27,junio,2026-06-30,626,1,canastas,552,91,461,70.0,,PJUG
2026,27,junio,2026-06-30,626,76,canastas,558,90,468,20.0,,PJUG
2026,27,junio,2026-06-30,826,3,canastas,594,91,503,503.0,,AD-PJUG
2026,27,junio,2026-06-30,826,3,canastas,593,90,503,503.0,,AD-PJUG
2026,27,junio,2026-06-30,926,72,canastas,576,91,485,485.0,,AD-PJUG
2026,27,junio,2026-06-30,926,72,canastas,534,85,449,449.0,,AD-PJUG
2026,27,junio,2026-06-30,826,3,canastas,571,92,479,479.0,,AD-PJUG
2026,27,junio,2026-06-30,826,76,canastas,593,90,503,416.0,,AD-PJUG
2026,27,junio,2026-06-30,826,75,canastas,533,81,452,452.0,,AD-PJUG
2026,27,junio,2026-06-30,1126,72,canastas,334,64,270,270.0,,AD-PJUG
2026,27,julio,2026-07-01,626,1,canastas,564,91,473,20.0,,PEGUA
2026,27,julio,2026-07-01,626,1,canastas,548,90,458,1.0,,PEGUA
2026,27,julio,2026-07-01,626,76,canastas,554,91,463,9.0,,PEGUA
2026,27,julio,2026-07-01,626,1,canastas,490,91,399,9.0,,PIND
2026,27,julio,2026-07-01,626,76,canastas,500,91,409,9.0,,PIND
2026,27,julio,2026-07-01,626,1,canastas,514,89,425,40.0,,PEBAB
2026,27,julio,2026-07-01,826,3,canastas,615,90,525,16.0,,AD1
2026,27,julio,2026-07-01,1126,72,canastas,614,91,523,7.0,,AD2
2026,27,julio,2026-07-01,926,72,canastas,589,90,499,2.0,,AD2
2026,27,julio,2026-07-01,1026,72,canastas,584,90,494,3.0,,ADGUA
2026,27,julio,2026-07-01,626,1,canastas,554,91,463,1.0,,PEGUA
2026,27,julio,2026-07-01,1026,72,canastas,557,90,467,3.0,,AD1
2026,27,julio,2026-07-01,626,76,canastas,628,91,537,4.0,,PE1
2026,27,julio,2026-07-01,726,74,canastas,596,90,506,3.0,,PE1
2026,27,julio,2026-07-01,626,1,canastas,591,89,502,2.0,,PE3
2026,27,julio,2026-07-01,1026,72,canastas,577,91,486,2.0,,AD3
2026,27,julio,2026-07-01,626,1,canastas,475,91,384,5.0,,PEBAB
2026,27,julio,2026-07-01,626,1,canastas,594,90,504,4.0,,PE2
2026,27,julio,2026-07-01,626,76,canastas,634,82,552,25.0,,PE1
2026,27,julio,2026-07-01,726,77,canastas,421,70,351,6.0,,PE1
2026,27,julio,2026-07-01,1126,72,canastas,593,88,505,5.0,,AD2
2026,27,julio,2026-07-01,726,74,canastas,513,89,424,3.0,,PEBAB
2026,27,julio,2026-07-01,1126,72,canastas,275,56,219,40.0,,AD2
2026,27,julio,2026-07-01,626,1,canastas,614,91,523,400.0,,PJUG
2026,27,julio,2026-07-01,726,77,canastas,538,84,454,454.0,,PJUG
2026,27,julio,2026-07-01,1026,72,canastas,370,72,298,30.0,,AD-PJUG
2026,27,julio,2026-07-01,626,1,canastas,601,89,512,60.0,,PE1
2026,27,julio,2026-07-01,626,1,canastas,653,92,561,12.0,,PE1
2026,27,julio,2026-07-01,726,74,canastas,635,91,544,30.0,,PE1
2026,27,julio,2026-07-01,726,77,canastas,225,52,173,80.0,,PJUG
2026,27,julio,2026-07-02,1126,72,canastas,665,89,576,6.0,,AD1
2026,27,julio,2026-07-02,926,72,canastas,665,86,579,10.0,,AD1
2026,27,julio,2026-07-02,726,74,canastas,698,92,606,20.0,,PE1
2026,27,julio,2026-07-02,1126,72,canastas,671,91,580,13.0,,AD1
2026,27,julio,2026-07-02,1126,72,canastas,624,90,534,8.0,,AD1
2026,27,julio,2026-07-02,726,74,canastas,603,91,512,15.0,,PE2
2026,27,julio,2026-07-02,626,1,canastas,606,91,515,14.0,,PE2
2026,27,julio,2026-07-02,1026,72,canastas,654,91,563,6.0,,AD1
2026,27,julio,2026-07-02,1126,72,canastas,600,90,510,3.0,,AD2
2026,27,julio,2026-07-02,626,1,canastas,592,91,501,7.0,,PE2
2026,27,julio,2026-07-02,726,74,canastas,763,102,661,9.0,,PE1
2026,27,julio,2026-07-02,626,1,canastas,585,91,494,4.0,,PE3
2026,27,julio,2026-07-02,726,74,canastas,671,91,580,6.0,,PE1
2026,27,julio,2026-07-02,626,1,canastas,637,92,545,76.0,,PE1
2026,27,julio,2026-07-02,726,74,canastas,589,92,497,290.0,,PE1
2026,27,julio,2026-07-02,626,1,canastas,591,92,499,15.0,,PE2
2026,27,julio,2026-07-02,726,74,canastas,591,90,501,160.0,,PE2
2026,27,julio,2026-07-02,726,74,canastas,546,85,461,8.0,,PE1
2026,27,julio,2026-07-02,626,1,canastas,643,91,552,47.0,,PE1
2026,27,julio,2026-07-02,1126,72,canastas,601,90,511,10.0,,AD2
2026,27,julio,2026-07-02,726,74,canastas,601,90,511,14.0,,PEGUA
2026,27,julio,2026-07-02,726,74,canastas,567,86,481,7.0,,PEGUA
2026,27,julio,2026-07-02,726,74,canastas,589,91,498,3.0,,PE3
2026,27,julio,2026-07-02,726,74,canastas,483,78,405,8.0,,AD2
2026,27,julio,2026-07-02,1126,72,canastas,604,91,513,20.0,,AD2
2026,27,julio,2026-07-02,1026,72,canastas,600,90,510,6.0,,AD2
2026,27,julio,2026-07-02,1026,72,canastas,604,91,513,34.0,,AD2
2026,27,julio,2026-07-02,726,74,canastas,615,91,524,10.0,,PE1
2026,27,julio,2026-07-02,726,74,canastas,639,95,544,486.0,,PE1
2026,27,julio,2026-07-02,626,1,canastas,576,90,486,36.0,,PE3
2026,27,julio,2026-07-02,726,74,canastas,554,91,463,10.0,,PEGUA
2026,27,julio,2026-07-02,726,74,canastas,261,56,205,15.0,,PEGUA
2026,27,julio,2026-07-03,826,3,canastas,405,71,334,2.0,,ADGUA
2026,27,julio,2026-07-03,926,72,canastas,609,91,518,3.0,,AD2
2026,27,julio,2026-07-03,826,3,canastas,628,91,537,4.0,,AD1
2026,27,julio,2026-07-03,726,74,canastas,636,91,545,6.0,,PE1
2026,27,julio,2026-07-03,626,1,canastas,591,91,500,2.0,,PE2
2026,27,julio,2026-07-03,626,1,canastas,569,90,479,3.0,,PE3
2026,27,julio,2026-07-03,726,74,canastas,645,91,554,12.0,,PE1
2026,27,julio,2026-07-03,726,74,canastas,550,96,454,4.0,,PEBAB
2026,27,julio,2026-07-03,626,1,canastas,565,92,473,5.0,,PEGUA
2026,27,julio,2026-07-03,726,74,canastas,556,91,465,3.0,,PE3
2026,27,julio,2026-07-03,1126,72,canastas,676,92,584,16.0,,AD1
2026,27,julio,2026-07-03,1126,72,canastas,676,91,585,17.0,,AD1
2026,27,julio,2026-07-03,726,74,canastas,315,59,256,12.0,,PE1
2026,27,julio,2026-07-03,1126,72,canastas,621,90,531,2.0,,AD-PJUG
2026,27,julio,2026-07-03,1026,72,canastas,560,91,469,161.0,,AD-PJUG
2026,27,julio,2026-07-03,726,74,canastas,590,90,500,6.0,,PE2
2026,27,julio,2026-07-03,826,3,canastas,411,73,338,2.0,,ADGUA
2026,27,julio,2026-07-03,726,74,canastas,469,77,392,4.0,,PE2
2026,27,julio,2026-07-03,1126,72,canastas,604,89,515,15.0,,AD2
2026,27,julio,2026-07-03,1126,72,canastas,550,91,459,7.0,,AD3
2026,27,julio,2026-07-03,826,3,canastas,607,91,516,10.0,,AD2
2026,27,julio,2026-07-03,726,74,canastas,655,91,564,8.0,,PE1
2026,27,julio,2026-07-03,726,74,canastas,633,91,542,3.0,,PE1
2026,27,julio,2026-07-03,926,72,canastas,621,91,530,2.0,,AD2
2026,27,julio,2026-07-03,726,72,canastas,597,91,506,24.0,,PE2
2026,27,julio,2026-07-03,1026,72,canastas,589,90,499,6.0,,AD3
2026,27,julio,2026-07-03,726,72,canastas,616,91,525,12.0,,PE1
2026,27,julio,2026-07-03,626,1,canastas,599,91,508,60.0,,PE3
2026,27,julio,2026-07-03,726,74,canastas,596,90,506,30.0,,PIND
2026,27,julio,2026-07-03,926,72,canastas,384,71,313,37.0,,PIND
2026,27,julio,2026-07-04,826,3,canastas,378,67,311,22.0,,AD2
2026,27,julio,2026-07-04,726,64,canastas,554,90,464,8.0,,PEGUA
2026,27,julio,2026-07-04,1126,72,canastas,659,91,568,568.0,,AD-PJUG
2026,27,julio,2026-07-04,726,74,canastas,317,64,253,218.0,,PE3
2026,27,julio,2026-07-04,726,74,canastas,491,78,413,215.0,,PJUG
2026,27,julio,2026-07-04,726,77,canastas,299,59,240,240.0,,PE1
2026,27,julio,2026-07-04,626,76,canastas,440,70,370,287.0,,PE1
2026,27,julio,2026-07-04,1626,49,canastas,652,91,561,8.0,,AD1
2026,27,julio,2026-07-04,626,1,canastas,595,91,504,16.0,,PE2
2026,27,julio,2026-07-04,726,72,canastas,585,92,493,2.0,,PE3
2026,27,julio,2026-07-04,726,64,canastas,579,95,484,10.0,,PEGUA
2026,27,julio,2026-07-04,726,74,canastas,626,90,536,9.0,,PE1
2026,27,julio,2026-07-04,726,64,canastas,52,6,46,8.0,,PE2
2026,27,julio,2026-07-04,1026,72,canastas,606,91,515,151.0,,AD-PJUG
2026,27,julio,2026-07-04,726,72,canastas,650,90,560,10.0,,PE1
2026,27,julio,2026-07-04,726,74,canastas,351,65,286,80.0,,PJUG
2026,27,julio,2026-07-04,726,74,canastas,464,79,385,185.0,,PE3
2026,27,julio,2026-07-04,726,74,canastas,643,91,552,513.0,,PJUG
2026,27,julio,2026-07-04,726,72,canastas,612,91,521,78.0,,PJUG
2026,27,julio,2026-07-04,826,3,canastas,448,74,374,374.0,,AD-PJUG
2026,27,julio,2026-07-04,826,3,canastas,286,59,227,227.0,,AD-PJUG
2026,27,julio,2026-07-04,826,3,canastas,393,71,322,322.0,,AD-PJUG
2026,27,julio,2026-07-04,926,72,canastas,85,10,75,75.0,,AD-PJUG
2026,28,julio,2026-07-06,1626,49,canastas,561,90,471,10.0,,AD-PIND
2026,28,julio,2026-07-06,726,72,canastas,470,90,380,4.0,,PEBAB
2026,28,julio,2026-07-06,726,72,canastas,290,62,228,20.0,,PE1
2026,28,julio,2026-07-06,726,64,canastas,521,89,432,9.0,,PEBAB
2026,28,julio,2026-07-06,726,72,canastas,600,90,510,3.0,,PEGUA
2026,28,julio,2026-07-06,726,72,canastas,573,80,493,9.0,,PEGUA
2026,28,julio,2026-07-06,726,72,canastas,661,90,571,22.0,,PE1
2026,28,julio,2026-07-06,726,72,canastas,673,91,582,14.0,,PE1
2026,28,julio,2026-07-06,1526,73,canastas,646,90,556,7.0,,AD1
2026,28,julio,2026-07-06,726,72,canastas,645,91,554,7.0,,PE1
2026,28,julio,2026-07-06,726,64,canastas,604,90,514,61.0,,PE1
2026,28,julio,2026-07-06,726,64,canastas,567,91,476,7.0,,PEGUA
2026,28,julio,2026-07-06,1626,49,canastas,578,91,487,61.0,,AD2
2026,28,julio,2026-07-06,1526,73,canastas,595,90,505,5.0,,AD2
2026,28,julio,2026-07-06,1526,73,canastas,582,90,492,5.0,,AD2
2026,28,julio,2026-07-06,726,72,canastas,607,91,516,21.0,,PE2
2026,28,julio,2026-07-06,826,75,canastas,612,91,521,12.0,,PE1
2026,28,julio,2026-07-06,726,72,canastas,585,90,495,5.0,,PE3
2026,28,julio,2026-07-06,726,64,canastas,522,80,442,3.0,,PEBAB
2026,28,julio,2026-07-06,726,64,canastas,508,90,418,2.0,,PEBAB
2026,28,julio,2026-07-06,726,72,canastas,573,90,483,1.0,,PE2
2026,28,julio,2026-07-06,1126,76,canastas,662,92,570,4.0,,AD1
2026,28,julio,2026-07-06,1526,73,canastas,598,91,507,3.0,,AD2
2026,28,julio,2026-07-06,726,72,canastas,599,90,509,8.0,,PE2
2026,28,julio,2026-07-06,726,72,canastas,589,91,498,3.0,,PE3
2026,28,julio,2026-07-06,726,64,canastas,458,78,380,63.0,,PE3
2026,28,julio,2026-07-06,1526,73,canastas,601,90,511,3.0,,AD2
2026,28,julio,2026-07-06,726,64,canastas,542,90,452,2.0,,PEGUA
2026,28,julio,2026-07-06,726,64,canastas,582,90,492,4.0,,PE3
2026,28,julio,2026-07-06,726,72,canastas,635,91,544,544.0,,PJUG
2026,28,julio,2026-07-06,726,72,canastas,602,90,512,512.0,,PJUG
2026,28,julio,2026-07-06,1626,49,canastas,584,90,494,494.0,,AD-PJUG
2026,28,julio,2026-07-06,1126,72,canastas,598,91,507,507.0,,AD-PJUG
2026,28,julio,2026-07-06,1626,49,canastas,616,90,526,526.0,,AD-PJUG
2026,28,julio,2026-07-06,1126,72,canastas,597,91,506,506.0,,AD-PJUG
2026,28,julio,2026-07-06,1026,72,canastas,591,91,500,500.0,,AD-PJUG
2026,28,julio,2026-07-07,726,64,canastas,333,62,271,271.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,342,68,274,274.0,,PJUG
2026,28,julio,2026-07-07,726,72,canastas,573,91,482,390.0,,PE2
2026,28,julio,2026-07-06,1526,73,canastas,319,60,259,3.0,,AD1
2026,28,julio,2026-07-07,726,64,canastas,475,90,385,5.0,,PEBAB
2026,28,julio,2026-07-07,726,64,canastas,550,91,459,459.0,,PEGUA
2026,28,julio,2026-07-07,726,64,canastas,497,92,405,7.0,,PIND
2026,28,julio,2026-07-07,726,64,canastas,571,90,481,16.0,,PEGUA
2026,28,julio,2026-07-07,726,64,canastas,580,91,489,5.0,,PEGUA
2026,28,julio,2026-07-07,726,64,canastas,614,92,522,6.0,,PE1
2026,28,julio,2026-07-07,726,64,canastas,498,90,408,12.0,,PEBAB
2026,28,julio,2026-07-07,726,64,canastas,504,91,413,15.0,,PEBAB
2026,28,julio,2026-07-07,726,64,canastas,596,90,506,7.0,,PE2
2026,28,julio,2026-07-07,1526,73,canastas,599,90,509,18.0,,AD1
2026,28,julio,2026-07-07,726,64,canastas,496,89,407,6.0,,PEBAB
2026,28,julio,2026-07-07,726,64,canastas,551,91,460,4.0,,PEGUA
2026,28,julio,2026-07-07,826,75,canastas,624,91,533,2.0,,PE1
2026,28,julio,2026-07-07,726,64,canastas,512,91,421,2.0,,PIND
2026,28,julio,2026-07-07,1526,73,canastas,616,91,525,480.0,,AD-PJUG
2026,28,julio,2026-07-07,726,64,canastas,563,94,469,169.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,623,91,532,282.0,,PE1
2026,28,julio,2026-07-07,726,64,canastas,592,91,501,4.0,,PE2
2026,28,julio,2026-07-07,1526,73,canastas,612,91,521,208.0,,AD-PJUG
2026,28,julio,2026-07-07,1526,73,canastas,558,90,468,300.0,,AD-PJUG
2026,28,julio,2026-07-07,726,64,canastas,682,90,592,8.0,,PE1
2026,28,julio,2026-07-08,726,64,canastas,554,90,464,212.0,,PE3
2026,28,julio,2026-07-08,726,72,canastas,256,57,199,199.0,,PE3
2026,28,julio,2026-07-08,726,64,canastas,548,81,467,467.0,,PE3
2026,28,julio,2026-07-07,826,75,canastas,506,100,406,160.0,,PE2
2026,28,julio,2026-07-07,1526,73,canastas,580,90,490,96.0,,AD-PJUG
2026,28,julio,2026-07-07,1526,73,canastas,615,90,525,525.0,,AD-PJUG
2026,28,julio,2026-07-07,1526,73,canastas,589,91,498,498.0,,AD-PJUG
2026,28,julio,2026-07-07,1526,73,canastas,402,76,326,326.0,,AD-PJUG
2026,28,julio,2026-07-07,1526,73,canastas,272,58,214,214.0,,AD-PJUG
2026,28,julio,2026-07-07,1526,73,canastas,322,59,263,263.0,,AD-PJUG
2026,28,julio,2026-07-07,726,72,canastas,622,90,532,532.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,547,90,457,457.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,551,91,460,460.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,554,91,463,463.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,632,90,542,542.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,578,91,487,487.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,541,91,450,450.0,,PJUG
2026,28,julio,2026-07-07,726,64,canastas,618,92,526,526.0,,PJUG
2026,28,julio,2026-07-07,726,72,canastas,271,57,214,214.0,,PJUG
2026,28,julio,2026-07-08,826,74,canastas,583,91,492,4.0,,PE2
2026,28,julio,2026-07-08,826,75,canastas,626,91,535,4.0,,PE1
2026,28,julio,2026-07-08,826,74,canastas,581,90,491,5.0,,PEGUA
2026,28,julio,2026-07-08,826,75,canastas,584,86,498,7.0,,PE2
2026,28,julio,2026-07-08,826,75,canastas,603,90,513,12.0,,PE1
2026,28,julio,2026-07-08,826,74,canastas,339,63,276,2.0,,PE1
2026,28,julio,2026-07-08,826,75,canastas,565,90,475,5.0,,PE3
2026,28,julio,2026-07-08,826,74,canastas,606,91,515,10.0,,PE1
2026,28,julio,2026-07-08,826,74,canastas,629,91,538,3.0,,PE1
2026,28,julio,2026-07-08,826,74,canastas,580,91,489,3.0,,PE2
2026,28,julio,2026-07-08,826,75,canastas,529,80,449,3.0,,PE3
2026,28,julio,2026-07-08,726,64,canastas,585,93,492,6.0,,PE3
2026,28,julio,2026-07-08,826,74,canastas,582,91,491,85.0,,PJUG
2026,28,julio,2026-07-08,826,74,canastas,574,90,484,3.0,,PEGUA
2026,28,julio,2026-07-08,826,74,canastas,584,91,493,3.0,,PE2
2026,28,julio,2026-07-08,826,75,canastas,553,90,463,4.0,,PE3
2026,28,julio,2026-07-08,726,64,canastas,155,38,117,2.0,,PEBAB
2026,28,julio,2026-07-08,826,74,canastas,540,90,450,5.0,,PE3
2026,28,julio,2026-07-08,826,75,canastas,623,89,534,11.0,,PE1
2026,28,julio,2026-07-08,1826,45,canastas,524,90,434,434.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,526,92,434,434.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,512,92,420,420.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,515,91,424,424.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,608,90,518,518.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,534,91,443,443.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,636,94,542,542.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,550,90,460,460.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,573,90,483,483.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,512,91,421,421.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,560,91,469,469.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,546,91,455,455.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,531,90,441,441.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,621,89,532,532.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,564,91,473,473.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,582,90,492,492.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,571,90,481,481.0,,AD-PJUG
2026,28,julio,2026-07-08,1526,73,canastas,662,91,571,571.0,,AD-PJUG
2026,28,julio,2026-07-08,726,64,canastas,530,92,438,438.0,,PJUG
2026,28,julio,2026-07-08,726,64,canastas,524,90,434,434.0,,PJUG
2026,28,julio,2026-07-08,1526,73,canastas,584,91,493,493.0,,AD-PJUG
2026,28,julio,2026-07-09,826,3,canastas,576,90,486,2.0,,PEGUA
2026,28,julio,2026-07-09,1426,73,canastas,631,91,540,11.0,,AD1
2026,28,julio,2026-07-09,826,75,canastas,601,90,511,5.0,,PE2
2026,28,julio,2026-07-09,826,75,canastas,586,90,496,6.0,,PE2
2026,28,julio,2026-07-09,826,3,canastas,552,91,461,6.0,,PE3
2026,28,julio,2026-07-09,826,3,canastas,571,91,480,4.0,,PEGUA
2026,28,julio,2026-07-09,826,75,canastas,567,91,476,5.0,,PEGUA
2026,28,julio,2026-07-09,826,74,canastas,593,92,501,5.0,,PE1
2026,28,julio,2026-07-09,826,75,canastas,631,91,540,10.0,,PE1
2026,28,julio,2026-07-09,826,75,canastas,516,90,426,3.0,,PEBAB
2026,28,julio,2026-07-09,826,75,canastas,542,90,452,4.0,,PEBAB
2026,28,julio,2026-07-09,1526,73,canastas,628,99,529,4.0,,AD3
2026,28,julio,2026-07-09,826,75,canastas,549,80,469,9.0,,PE2
2026,28,julio,2026-07-09,826,75,canastas,551,91,460,8.0,,PIND
2026,28,julio,2026-07-09,1426,73,canastas,579,90,489,48.0,,AD-PIND
2026,28,julio,2026-07-09,1626,73,109,1548,363,1185,127.0,,AD-PJUG
2026,28,julio,2026-07-09,1626,73,canastas,629,91,538,2.0,,AD1
2026,28,julio,2026-07-10,826,75,canastas,543,91,452,8.0,,PEGUA
2026,28,julio,2026-07-10,826,75,canastas,645,90,555,12.0,,PE1
2026,28,julio,2026-07-10,826,3,canastas,622,90,532,15.0,,PE1
2026,28,julio,2026-07-10,826,3,canastas,600,91,509,6.0,,PE2
2026,28,julio,2026-07-10,826,75,canastas,523,92,431,7.0,,PEBAB
2026,28,julio,2026-07-10,826,3,25,1914,391,1523,8.0,,PEGUA
2026,28,julio,2026-07-10,826,3,canastas,565,91,474,10.0,,PIND
2026,28,julio,2026-07-10,1526,73,canastas,578,91,487,48.0,,AD-PIND
2026,28,julio,2026-07-10,826,3,canastas,574,90,484,3.0,,PE3
2026,28,julio,2026-07-10,826,3,canastas,621,80,541,6.0,,PE1
2026,28,julio,2026-07-10,826,75,canastas,580,90,490,4.0,,PE2
2026,28,julio,2026-07-10,826,3,canastas,555,91,464,3.0,,PEGUA
2026,28,julio,2026-07-10,1526,73,canastas,574,89,485,4.0,,AD1
2026,28,julio,2026-07-10,1526,73,canastas,561,92,469,3.0,,AD1
2026,28,julio,2026-07-10,1426,73,73,1805,391,1414,443.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,632,89,543,443.0,,PJUG
2026,28,julio,2026-07-10,1426,73,canastas,564,91,473,473.0,,PJUG
2026,28,julio,2026-07-10,1426,73,canastas,579,91,488,488.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,625,90,535,535.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,576,91,485,485.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,canastas,571,92,479,479.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,canastas,601,90,511,511.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,canastas,592,92,500,500.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,canastas,625,90,535,535.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,canastas,541,90,451,451.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,590,91,499,499.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,390,60,330,330.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,151,1536,391,1145,1145.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,65,1644,402,1242,1242.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,11,1665,396,1269,1269.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,77,1641,402,1239,1239.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,29,1221,392,829,829.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,16,1621,394,1227,1227.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,71,1608,397,1211,1211.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,56,1456,403,1053,1053.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,123,1429,361,1068,1068.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,46,1595,390,1205,1205.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,143,1628,360,1268,1268.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,102,1614,360,1254,1254.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,135,1605,363,1242,1242.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,117,1641,351,1290,1290.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,70,2123,396,1727,1727.0,,AD-PJUG
2026,28,julio,2026-07-10,826,3,canastas,559,91,468,468.0,,AD-PJUG
2026,28,julio,2026-07-10,826,75,canastas,540,90,450,450.0,,PJUG
2026,28,julio,2026-07-10,826,75,canastas,548,91,457,457.0,,PJUG
2026,28,julio,2026-07-10,1526,73,canastas,534,91,443,443.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,561,90,471,471.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,559,90,469,469.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,canastas,328,63,265,265.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,canastas,471,82,389,389.0,,PJUG
2026,28,julio,2026-07-10,1426,73,canastas,575,93,482,482.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,138,1593,397,1196,1196.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,20,1479,414,1065,1065.0,,AD-PJUG
2026,28,julio,2026-07-10,1626,73,128,1499,392,1107,1107.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,104,1835,384,1451,1451.0,,AD-PJUG
2026,28,julio,2026-07-10,1526,73,82,1660,397,1263,1263.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,40,2069,394,1675,1675.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,72,1965,396,1569,1569.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,58,1447,401,1046,1046.0,,AD-PJUG
2026,28,julio,2026-07-10,1426,73,132,1436,363,1073,1073.0,,AD-PJUG
2026,28,julio,2026-07-10,826,73,141,1719,406,1313,1313.0,,PJUG
2026,28,julio,2026-07-11,1526,73,158,1011,401,610,610.0,,AD-PJUG
