ID,FechaProceso,Calibre,Categoria,Grado,PesoNeto,Lote,Grupo
184237,2026-04-06,PIND,piña indstria,1.5 - 2.5,483,,
184238,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,474,,
184239,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,487,,
184240,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,517,,
184241,2026-04-06,PE2,piña special 2da,3.0 - 4.0,488,,
184242,2026-04-06,PIND,piña indstria,1.5 - 2.5,476,,
184243,2026-04-06,PE3,piña special 3ra,0.0 - 1.0,479,,
184244,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,507,,
184245,2026-04-06,PIND,piña indstria,1.5 - 2.5,462,,
184246,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,399,,
184247,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,478,,
184248,2026-04-06,PE1,piña special 1ra,3.0 - 4.0,511,,
184249,2026-04-06,PE2,piña special 2da,1.5,389,,
184250,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,503,,
184251,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,422,,
184252,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,497,,
184253,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,473,,
184254,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,404,,
184255,2026-04-06,PIND,piña indstria,1.5 - 2.5,458,,
184256,2026-04-06,PE1,piña special 1ra,2,520,,
184257,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,401,,
184258,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,498,,
184259,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,474,,
184260,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,398,,
184261,2026-04-06,PE2,piña special 2da,3.0 - 4.0,484,,
184262,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,468,,
184263,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,500,,
184264,2026-04-06,PE3,piña special 3ra,0.0 - 1.0,475,,
184265,2026-04-06,PIND,piña indstria,1.5 - 2.5,465,,
184266,2026-04-06,PE1,piña special 1ra,3.0 - 4.0,478,,
184267,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,401,,
184268,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,469,,
184269,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,414,,
184270,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,438,,
184271,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,414,,
184272,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,519,,
184273,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,495,,
184274,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,400,,
184275,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,420,,
184276,2026-04-06,PIND,piña indstria,1.5 - 2.5,481,,
184277,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,427,,
184278,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,471,,
184279,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,455,,
184280,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,418,,
184281,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,394,,
184282,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,52,,
184283,2026-04-06,PE2,piña special 2da,1.5 - 2.5,17,,
184284,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,3,,
184285,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,4,,
184286,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,46,,
184287,2026-04-06,PE2,piña special 2da,1.5 - 2.5,16,,
184288,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,2,,
184289,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,3,,
184290,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,471,,
184291,2026-04-06,PE2,piña special 2da,0.0 - 1.0,494,,
184292,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,464,,
184293,2026-04-06,PE2,piña special 2da,1.5,399,,
184294,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,409,,
184295,2026-04-06,PE2,piña special 2da,1.5,385,,
184296,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,440,,
184297,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,478,,
184298,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,427,,
184299,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,421,,
184300,2026-04-06,PIND,piña indstria,1.5 - 2.5,489,,
184301,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,441,,
184302,2026-04-06,PE2,piña special 2da,1.5 - 2.5,498,,
184303,2026-04-06,PE3,piña special 3ra,0.0 - 1.0,491,,
184304,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,486,,
184305,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,404,,
184306,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,421,,
184307,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,455,,
184308,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,457,,
184309,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,501,,
184310,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,422,,
184311,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,467,,
184312,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,495,,
184313,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,522,,
184314,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,457,,
184315,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,402,,
184316,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,490,,
184317,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,437,,
184318,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,433,,
184319,2026-04-06,PIND,piña indstria,1.5 - 2.5,469,,
184320,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,498,,
184321,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,402,,
184322,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,452,,
184323,2026-04-06,PE1,piña special 1ra,2,543,,
184324,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,493,,
184325,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,398,,
184326,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,477,,
184327,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,452,,
184328,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,390,,
184329,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,499,,
184330,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,476,,
184331,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,439,,
184332,2026-04-06,PIND,piña indstria,1.5 - 2.5,474,,
184333,2026-04-06,PE2,piña special 2da,3.0 - 4.0,490,,
184334,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,439,,
184335,2026-04-06,PE3,piña special 3ra,0.0 - 1.0,494,,
184336,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,394,,
184337,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,472,,
184338,2026-04-06,PE2,piña special 2da,1.5,389,,
184339,2026-04-06,PIND,piña indstria,1.5 - 2.5,477,,
184340,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,398,,
184341,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,465,,
184342,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,507,,
184343,2026-04-06,PE3,piña special 3ra,3.0 - 4.0,494,,
184344,2026-04-06,PE3,piña special 3ra,1.5 - 2.5,512,,
184345,2026-04-06,PIND,piña indstria,1.5 - 2.5,464,,
184346,2026-04-06,PE2,piña special 2da,3.0 - 4.0,506,,
184347,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,441,,
184348,2026-04-06,PE1,piña special 1ra,3.0 - 4.0,442,,
184349,2026-04-06,PE1,piña special 1ra,2,159,,
184350,2026-04-06,PE1,piña special 1ra,3.0 - 4.0,413,,
184351,2026-04-06,PE2,piña special 2da,0.0 - 1.0,496,,
184352,2026-04-06,PE1,piña special 1ra,1.5 - 2.5,653,,
184353,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,506,,
184354,2026-04-06,AD2,Piña AD2,0.0 - 1.0,502,,
184355,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,418,,
184356,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,472,,
184357,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,439,,
184358,2026-04-06,AD1,Piña AD1,0.0 - 1.0,539,,
184359,2026-04-06,AD-PJUG,AD-piña jugos,3.0 - 4.0,511,,
184360,2026-04-06,AD3,Piña AD3,0.0 - 1.0,484,,
184361,2026-04-06,PE2,piña special 2da,1.5,243,,
184362,2026-04-06,AD2,Piña AD2,0.0 - 1.0,481,,
184363,2026-04-06,AD1,Piña AD1,0.0 - 1.0,531,,
184364,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,328,,
184365,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,325,,
184366,2026-04-06,AD1,Piña AD1,0.0 - 1.0,542,,
184367,2026-04-06,AD2,Piña AD2,0.0 - 1.0,500,,
184368,2026-04-06,AD-PJUG,AD-piña jugos,3.0 - 4.0,336,,
184369,2026-04-06,AD3,Piña AD3,0.0 - 1.0,380,,
184370,2026-04-06,AD2,Piña AD2,0.0 - 1.0,201,,
184371,2026-04-06,AD3,Piña AD3,0.0 - 1.0,341,,
184372,2026-04-06,AD2,Piña AD2,0.0 - 1.0,574,,
184373,2026-04-06,AD3,Piña AD3,1.5 - 2.5,171,,
184374,2026-04-06,AD3,Piña AD3,3.0 - 4.0,132,,
184375,2026-04-06,AD1,Piña AD1,0.0 - 1.0,526,,
184376,2026-04-06,PE2,piña special 2da,1.5 - 2.5,433,,
184377,2026-04-06,PIND,piña indstria,1.5 - 2.5,128,,
184378,2026-04-06,PE3,piña special 3ra,0.0 - 1.0,277,,
184379,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,378,,
184380,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,415,,
184381,2026-04-06,PE2,piña special 2da,1.5 - 2.5,84,,
184382,2026-04-06,AD1,Piña AD1,0.0 - 1.0,123,,
184383,2026-04-06,PE1,piña special 1ra,0.0 - 1.0,177,,
184384,2026-04-06,AD-PJUG,AD-piña jugos,3.0 - 4.0,45,,
184385,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,1411,,
184386,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,1587,,
184387,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,1157,,
184388,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,1413,,
184389,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,1463,,
184390,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,1134,,
184391,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,1488,,
184392,2026-04-06,PEBAB,piña special baby,1.5 - 2.5,1544,,
184393,2026-04-06,PEGUA,piña special guapita,1.5 - 2.5,1264,,
184394,2026-04-07,PE1,piña special 1ra,2,546,63,4725
184395,2026-04-07,PE1,piña special 1ra,2,541,63,4725
184396,2026-04-07,PE1,piña special 1ra,2,535,63,4725
184397,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,406,63,4725
184398,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,404,62,4725
184399,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,429,62,4725
184400,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,498,63,4725
184401,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,393,63,4725
184402,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,443,63,4725
184403,2026-04-07,PE3,piña special 3ra,1.5 - 2.5,493,63,4725
184404,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,443,62,4725
184405,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,418,62,4725
184406,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,426,62,4725
184407,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,528,62,4725
184408,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,430,62,4725
184409,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,528,62,4725
184410,2026-04-07,PE1,piña special 1ra,2,518,70,4825
184411,2026-04-07,PE1,piña special 1ra,2,538,70,4825
184412,2026-04-07,PE3,piña special 3ra,0.0 - 1.0,509,62,4725
184413,2026-04-07,PE1,piña special 1ra,0.0 - 1.0,516,70,4825
184414,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,546,70,4825
184415,2026-04-07,PE3,piña special 3ra,3.0 - 4.0,488,70,4825
184416,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,431,70,4825
184417,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,425,63,4725
184418,2026-04-07,PE1,piña special 1ra,2,548,70,4825
184419,2026-04-07,PE2,piña special 2da,0.0 - 1.0,529,63,4725
184420,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,466,63,4725
184421,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,437,63,4725
184422,2026-04-07,PE2,piña special 2da,2,384,70,4825
184423,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,400,63,4725
184424,2026-04-07,PE3,piña special 3ra,1.5 - 2.5,483,63,4725
184425,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,418,63,4725
184426,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,463,63,4725
184427,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,511,63,4725
184428,2026-04-07,PE3,piña special 3ra,0.0 - 1.0,511,63,4725
184429,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,444,63,4725
184430,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,406,63,4725
184431,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,429,63,4725
184432,2026-04-07,PE2,piña special 2da,0.0 - 1.0,496,62,4725
184433,2026-04-07,PIND,piña indstria,1.5 - 2.5,479,62,4725
184434,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,442,62,4725
184435,2026-04-07,PE2,piña special 2da,2,382,62,4725
184436,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,434,62,4725
184437,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,443,62,4725
184438,2026-04-07,PIND,piña indstria,1.5 - 2.5,474,63,4725
184439,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,446,63,4725
184440,2026-04-07,PE3,piña special 3ra,1.5 - 2.5,487,63,4725
184441,2026-04-07,PE1,piña special 1ra,3.0 - 4.0,549,63,4725
184442,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,440,63,4725
184443,2026-04-07,PE3,piña special 3ra,0.0 - 1.0,522,63,4725
184444,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,416,62,4725
184445,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,508,62,4725
184446,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,433,62,4725
184447,2026-04-07,PE3,piña special 3ra,3.0 - 4.0,508,62,4725
184448,2026-04-07,PE1,piña special 1ra,1.5 - 2.5,50,62,4725
184449,2026-04-07,PE2,piña special 2da,1.5 - 2.5,24,62,4725
184450,2026-04-07,PE3,piña special 3ra,1.5 - 2.5,4,62,4725
184451,2026-04-07,PE1,piña special 1ra,1.5 - 2.5,2,62,4725
184452,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,442,62,4725
184453,2026-04-07,PE2,piña special 2da,1.5 - 2.5,422,62,4725
184454,2026-04-07,PE2,piña special 2da,3.0 - 4.0,527,62,4725
184455,2026-04-07,PE1,piña special 1ra,0.0 - 1.0,526,62,4725
184456,2026-04-07,PE2,piña special 2da,2,339,62,4725
184457,2026-04-07,PE2,piña special 2da,2,255,62,4725
184458,2026-04-07,PE1,piña special 1ra,0.0 - 1.0,521,62,4725
184459,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,405,62,4725
184460,2026-04-07,PE2,piña special 2da,0.0 - 1.0,503,62,4725
184461,2026-04-07,AD2,Piña AD2,0.0 - 1.0,501,76,626
184462,2026-04-07,AD3,Piña AD3,0.0 - 1.0,526,76,626
184463,2026-04-07,PE3,piña special 3ra,0.0 - 1.0,475,62,4725
184464,2026-04-07,AD1,Piña AD1,0.0 - 1.0,543,76,626
184465,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,503,62,4725
184466,2026-04-07,AD3,Piña AD3,0.0 - 1.0,512,76,626
184467,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,427,62,4725
184468,2026-04-07,AD1,Piña AD1,0.0 - 1.0,519,76,526
184469,2026-04-07,AD3,Piña AD3,0.0 - 1.0,514,76,4725
184470,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,393,62,4725
184471,2026-04-07,AD2,Piña AD2,0.0 - 1.0,509,76,526
184472,2026-04-07,AD3,Piña AD3,0.0 - 1.0,554,76,526
184473,2026-04-07,PEGUA,piña special guapita,1.5 - 2.5,62,76,526
184474,2026-04-07,ADBABY,Piña ADBABY,1.5 - 2.5,425,76,526
184475,2026-04-07,AD3,Piña AD3,1.5 - 2.5,299,76,526
184476,2026-04-07,AD2,Piña AD2,0.0 - 1.0,500,76,526
184477,2026-04-07,AD3,Piña AD3,3.0 - 4.0,220,76,526
184478,2026-04-07,AD1,Piña AD1,0.0 - 1.0,622,76,526
184479,2026-04-07,PE2,piña special 2da,2,66,62,4725
184480,2026-04-07,AD-PJUG,AD-piña jugos,3.0 - 4.0,459,76,626
184481,2026-04-07,AD-PJUG,AD-piña jugos,3.0 - 4.0,456,76,626
184482,2026-04-07,ADGUA,Piña ADGUA,1.5 - 2.5,441,76,626
184483,2026-04-07,PIND,piña indstria,1.5 - 2.5,390,76,626
184484,2026-04-07,PEBAB,piña special baby,1.5 - 2.5,112,62,4725
184485,2026-04-07,AD-PJUG,AD-piña jugos,3.0 - 4.0,86,76,626
184486,2026-04-07,PIND,piña indstria,1.5 - 2.5,456,76,626
184487,2026-04-07,ADGUA,Piña ADGUA,1.5 - 2.5,269,76,626
184488,2026-04-07,ADGUA,Piña ADGUA,1.5 - 2.5,164,76,626
184489,2026-04-07,AD-PJUG,AD-piña jugos,3.0 - 4.0,82,76,626
184490,2026-04-07,PE2,piña special 2da,2,138,62,4725
184491,2026-04-07,PE1,piña special 1ra,0,197,62,4725
184492,2026-04-07,AD-PJUG,AD-piña jugos,3.0 - 4.0,311,76,626
184493,2026-04-07,AD3,Piña AD3,1.5 - 2.5,186,76,626
184494,2026-04-08,PEBAB,piña special baby,1.5 - 2.5,412,63,4825
184495,2026-04-08,PE2,piña special 2da,0.0 - 1.0,508,63,4825
184496,2026-04-08,PE3,piña special 3ra,0.0 - 1.0,474,63,4825
184497,2026-04-08,PEGUA,piña special guapita,1.5 - 2.5,470,63,4725
184498,2026-04-08,PE1,piña special 1ra,0.0 - 1.0,543,63,4725
184499,2026-04-08,ADGUA,Piña ADGUA,1.5 - 2.5,485,64,726
184500,2026-04-08,AD3,Piña AD3,1.5 - 2.5,481,64,726
184501,2026-04-08,AD2,Piña AD2,0.0 - 1.0,489,64,726
184502,2026-04-08,ADGUA,Piña ADGUA,1.5 - 2.5,474,64,726
184503,2026-04-08,AD3,Piña AD3,0.0 - 1.0,482,64,1026
184504,2026-04-08,ADGUA,Piña ADGUA,0.0 - 1.0,484,64,1026
184505,2026-04-08,PIND,piña indstria,1.5 - 2.5,463,64,726
184506,2026-04-08,AD2,Piña AD2,0.0 - 1.0,511,64,726
184507,2026-04-08,AD1,Piña AD1,0.0 - 1.0,534,64,1026
184508,2026-04-08,AD3,Piña AD3,0.0 - 1.0,493,64,1026
184509,2026-04-08,AD3,Piña AD3,1.5 - 2.5,486,64,726
184510,2026-04-08,ADGUA,Piña ADGUA,1.5 - 2.5,474,64,726
184511,2026-04-08,AD2,Piña AD2,0.0 - 1.0,514,64,726
184512,2026-04-08,AD2,Piña AD2,0.0 - 1.0,486,64,726
184513,2026-04-08,AD1,Piña AD1,0.0 - 1.0,547,64,726
184514,2026-04-08,ADGUA,Piña ADGUA,1.5 - 2.5,493,64,726
184515,2026-04-08,AD3,Piña AD3,0.0 - 1.0,482,64,726
184516,2026-04-08,AD2,Piña AD2,3.0 - 4.0,503,64,726
184517,2026-04-08,AD2,Piña AD2,0.0 - 1.0,512,64,726
184518,2026-04-08,AD1,Piña AD1,0.0 - 1.0,516,64,726
184519,2026-04-08,PIND,piña indstria,1.5 - 2.5,482,64,726
184520,2026-04-08,AD-PJUG,AD-piña jugos,3.0 - 4.0,493,64,726
184521,2026-04-08,AD-PJUG,AD-piña jugos,3.0 - 4.0,549,64,726
184522,2026-04-08,ADBABY,Piña ADBABY,1.5 - 2.5,471,64,726
184523,2026-04-08,AD3,Piña AD3,0.0 - 1.0,485,64,726
184524,2026-04-08,ADGUA,Piña ADGUA,1.5 - 2.5,489,64,726
184525,2026-04-08,PEGUA,piña special guapita,1.5 - 2.5,473,63,4825
184526,2026-04-08,PE1,piña special 1ra,0.0 - 1.0,545,63,4825
184527,2026-04-08,PE2,piña special 2da,0.0 - 1.0,518,63,4825
184528,2026-04-08,PEBAB,piña special baby,1.5 - 2.5,409,63,4825
184529,2026-04-08,PE3,piña special 3ra,0.0 - 1.0,483,63,4825
184530,2026-04-08,PEGUA,piña special guapita,1.5 - 2.5,282,63,4825
184531,2026-04-08,PE2,piña special 2da,0.0 - 1.0,499,63,4825
184532,2026-04-08,PEBAB,piña special baby,1.5 - 2.5,420,63,4825
184533,2026-04-08,PE1,piña special 1ra,0.0 - 1.0,264,63,4825
184534,2026-04-08,PE2,piña special 2da,1.5 - 2.5,559,63,4825
184535,2026-04-08,PIND,piña indstria,1.5 - 2.5,547,63,4825
184536,2026-04-08,PE1,piña special 1ra,3.0 - 4.0,167,63,4825
184537,2026-04-08,PE3,piña special 3ra,1.5 - 2.5,400,63,4825
184538,2026-04-08,PE3,piña special 3ra,0.0 - 1.0,488,63,4825
184539,2026-04-08,PE1,piña special 1ra,1.5 - 2.5,529,63,4825
184540,2026-04-08,AD-PJUG,AD-piña jugos,3.0 - 4.0,163,64,726
184541,2026-04-08,PE2,piña special 2da,0.0 - 1.0,306,63,4825
184542,2026-04-08,PE1,piña special 1ra,0.0 - 1.0,538,63,4825
184543,2026-04-08,PEBAB,piña special baby,1.5 - 2.5,240,63,4825
184544,2026-04-08,PE1,piña special 1ra,3.0 - 4.0,179,63,4825
184545,2026-04-08,PE3,piña special 3ra,0.0 - 1.0,133,63,4825
184546,2026-04-08,PEGUA,piña special guapita,1.5 - 2.5,291,63,4825
184547,2026-04-08,AD-PJUG,AD-piña jugos,3.0 - 4.0,283,64,726
184548,2026-04-08,PIND,piña indstria,1.5 - 2.5,177,63,4825
184549,2026-04-08,PE1,piña special 1ra,1.5 - 2.5,267,,
184550,2026-04-09,PIND,piña indstria,1.5 - 2.5,24,,
184551,2026-04-10,PE1,piña special 1ra,1.5 - 2.5,36,,
184552,2026-04-10,PE2,piña special 2da,1.5 - 2.5,7,71,4825
184553,2026-04-10,PE3,piña special 3ra,1.5 - 2.5,1,71,4825
184554,2026-04-10,PE1,piña special 1ra,1.5 - 2.5,2,71,4825
184555,2026-04-10,PE1,piña special 1ra,1,516,71,4825
184556,2026-04-10,PE1,piña special 1ra,0,581,71,4825
184557,2026-04-10,PE1,piña special 1ra,1,516,71,4825
184558,2026-04-10,PE1,piña special 1ra,1,532,71,4825
184559,2026-04-10,PE1,piña special 1ra,1,486,71,4825
184560,2026-04-10,PE1,piña special 1ra,1,509,71,4825
184561,2026-04-10,PE1,piña special 1ra,1,543,71,4825
184562,2026-04-10,PE1,piña special 1ra,1,546,71,4825
184563,2026-04-10,PE1,piña special 1ra,1,565,71,4825
184564,2026-04-10,PE2,piña special 2da,0.0 - 1.0,339,71,4825
184565,2026-04-10,PE2,piña special 2da,0.0 - 1.0,539,71,4825
184566,2026-04-10,PE1,piña special 1ra,1,539,71,4825
184567,2026-04-10,PE1,piña special 1ra,1,524,71,4825
184568,2026-04-10,PE1,piña special 1ra,1,546,71,4825
184569,2026-04-10,AD3,Piña AD3,0.0 - 1.0,518,74,326
184570,2026-04-10,AD2,Piña AD2,0.0 - 1.0,503,74,326
184571,2026-04-10,AD1,Piña AD1,0.0 - 1.0,558,74,326
184572,2026-04-10,AD2,Piña AD2,0.0 - 1.0,517,74,326
184573,2026-04-10,AD1,Piña AD1,0.0 - 1.0,560,74,326
184574,2026-04-10,AD3,Piña AD3,0.0 - 1.0,492,74,326
184575,2026-04-10,PE1,piña special 1ra,1,518,71,4825
184576,2026-04-10,PE1,piña special 1ra,1,524,71,4825
184577,2026-04-10,AD1,Piña AD1,0.0 - 1.0,531,74,326
184578,2026-04-10,AD1,Piña AD1,0.0 - 1.0,525,74,326
184579,2026-04-10,AD2,Piña AD2,0.0 - 1.0,507,74,326
184580,2026-04-10,AD1,Piña AD1,0.0 - 1.0,546,74,326
184581,2026-04-10,PE1,piña special 1ra,1,501,71,4825
184582,2026-04-10,PE1,piña special 1ra,1,514,71,4825
184583,2026-04-10,PE3,piña special 3ra,1.5 - 2.5,49,74,726
184584,2026-04-10,AD1,Piña AD1,0.0 - 1.0,137,74,726
184585,2026-04-10,AD2,Piña AD2,3.0 - 4.0,75,74,726
184586,2026-04-10,AD1,Piña AD1,1.5 - 2.5,350,74,726
184587,2026-04-10,AD1,Piña AD1,3.0 - 4.0,104,74,726
184588,2026-04-10,AD2,Piña AD2,0.0 - 1.0,517,74,726
184589,2026-04-10,AD1,Piña AD1,0.0 - 1.0,566,74,726
184590,2026-04-10,PE1,piña special 1ra,1,209,74,726
184591,2026-04-10,ADGUA,Piña ADGUA,1.5 - 2.5,369,74,726
184592,2026-04-10,PE1,piña special 1ra,1.5,83,71,4825
184593,2026-04-10,ADBABY,Piña ADBABY,1.5 - 2.5,32,74,726
184594,2026-04-10,PIND,piña indstria,1.5 - 2.5,185,74,926
184595,2026-04-10,AD2,Piña AD2,0.0 - 1.0,240,74,926
184596,2026-04-10,AD2,Piña AD2,1.5 - 2.5,139,74,926
184597,2026-04-10,AD-PJUG,AD-piña jugos,3.0 - 4.0,22,74,926
184598,2026-04-10,PE1,piña special 1ra,1,466,71,4825
184599,2026-04-10,PE1,piña special 1ra,1,258,71,4825
184600,2026-04-10,PE1,piña special 1ra,1.5 - 2.5,186,71,4825
184601,2026-04-11,PE2,piña special 2da,0.0 - 1.0,520,63,4825
184602,2026-04-11,PE2,piña special 2da,1.5,405,63,4825
184603,2026-04-11,AD2,Piña AD2,0.0 - 1.0,536,74,326
184604,2026-04-11,PE2,piña special 2da,1.5,408,63,4825
184605,2026-04-11,PE3,piña special 3ra,0.0 - 1.0,403,63,4825
184606,2026-04-11,AD1,Piña AD1,0.0 - 1.0,554,74,226
184607,2026-04-11,AD1,Piña AD1,0.0 - 1.0,548,74,226
184608,2026-04-11,AD2,Piña AD2,0.0 - 1.0,524,74,326
184609,2026-04-11,PE2,piña special 2da,1.5,402,63,4825
184610,2026-04-11,AD1,Piña AD1,0.0 - 1.0,558,74,326
184611,2026-04-11,PE3,piña special 3ra,0.0 - 1.0,419,63,4825
184612,2026-04-11,PE2,piña special 2da,1.5,405,63,4825
184613,2026-04-11,PE2,piña special 2da,1.5,407,63,4825
184614,2026-04-11,PE1,piña special 1ra,1.5,407,71,4825
184615,2026-04-11,PE2,piña special 2da,1.5,419,71,4825
184616,2026-04-11,PE2,piña special 2da,0.0 - 1.0,496,71,4825
